n_nodes,field_side,protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std,density_per_ha
150,100.0,fuzzy_t2,0,1469.7333333333331,33.26402317963415,2049.866666666667,26.741798920861875,2165.866666666667,43.34886168659807,14486.866666666669,300.0563915253899,294530.93333333335,3263.4200611073807,268948.0,6490.329773703997,91.30744409696987,1.6024754143850377,1.000386307970861,1.8311499404125385e-05,0.913427171363392,0.0160311633086104,0.0,0.0,385.5613602294063,2.890822037463163,1190.0,37.18678720805473,294417.2,3262.394720797241,14712.666666666666,293.32738089198625,7.157904007169074,0.2401810996362924,20.63308667856368,0.6990214279436261,1922.2890625,,4789.737977034331,71.58485148922443,150.0
150,100.0,gcn,0,304.6666666666667,132.744473474775,1880.6666666666667,72.36777762302252,3346.0,152.5619312185804,13223.466666666667,734.6607445098788,280704.2,5609.572688080363,250387.6,11244.406195336162,89.16790507368178,2.672617332054529,1.0001800370617546,2.5499799136461267e-05,0.8918392740481446,0.0267201243228564,0.0,0.0,393.4633129574483,7.664140372544666,1107.3333333333333,117.51393027860064,280653.73333333334,5611.784010539997,17332.666666666668,497.1713798604873,1.3725667950566445,0.0573058821014104,9.967074678582971,0.2350402901513156,2572.376953125,,11379.680480278354,600.2206982541297,150.0
150,100.0,leach,0,1085.1333333333334,35.55250979018152,1669.6666666666667,17.726762119408473,2238.8,78.11091015802009,13667.2,433.9047295037406,250663.6,2659.2906626714257,219320.06666666668,6768.890903735017,87.48377429748456,2.0546711821767096,1.0003581414297646,2.6124444727394497e-05,0.8751508746745532,0.0205456889863978,0.0,0.0,331.7891507512197,7.202389194116133,885.5999999999985,9.861903612240743,250573.86666666667,2659.100945450405,260398.3333333333,2811.493570193269,1.102964010849253,0.0447970740633705,9.903640614286164,0.1577378147737708,1916.8515625,,731.28928071329,21.83751678577905,150.0
150,100.0,nsga2,0,1864.8666666666663,29.24005732519949,1991.6666666666667,20.74906767842376,2442.333333333333,167.73860049266565,15061.4,373.2974302464075,306837.6,2622.4417139103666,274006.0,6995.044929907783,89.29199757572691,1.7600813667696489,1.0004095509991462,1.3346475747338255e-05,0.8932855430128644,0.0176010522017915,0.0,0.0,378.14063420376544,5.099225345894833,622.0,22.424476423255523,306712.0,2623.134793116272,16815.466666666667,188.83018322089848,111.08637083434174,5.530228161064352,277.3207299428551,22.011263417940977,2201.2509765625,,227795.67065736584,12246.958781361303,150.0
150,100.0,pegasis,0,1517.0666666666666,391.8003257248458,2223.6,5.096217084409628,2611.333333333333,370.9531481133946,2237.4666666666667,346.8970342637025,329315.4,973.881028228221,275698.93333333335,7788.577363831019,83.71814567901461,2.3282742847157523,1.0002253677882786,1.8839675697627062e-05,0.8373702476165108,0.0232925208173645,0.0,0.0,1615.0922907400336,237.4038531715725,2445.393333333333,27.6879155348802,329241.2,973.7807908207208,326867.86666666664,938.3559990496044,0.1128897209544836,0.0102551602210208,6.225513242850346,0.1624947943589544,2115.8359375,,180.22562032741615,21.85316271219252,150.0
150,100.0,som,0,994.4,118.40234071045336,1999.8666666666663,32.042085420509665,2981.4666666666667,131.9100703762479,14193.0,440.038472344018,300228.26666666666,3529.1654510595536,267398.6666666667,8087.474483657399,89.05069493877596,1.8522937599366236,1.0003152165858706,1.8096349509481755e-05,0.8907876306965103,0.0185278700199446,0.0,0.0,390.6910407276621,3.897209999239476,547.6666666666666,23.026899383939973,300133.6666666667,3528.6733376453994,16182.8,274.086847550188,54.213949643092256,3.9106808744124897,166.6845358357116,9.1279232007717,2308.7734375,,13904.335800666471,716.9096590243524,150.0
150,100.0,stub,0,111.0,6.740072064048828,1159.1333333333334,192.69067242109887,3238.133333333333,57.82222344228492,194698.6,13130.065345284029,200748.06666666668,13080.813290938027,194698.6,13130.065345284029,96.97408411574168,0.4955542254643287,1.000750687966282,4.813291757188454e-05,0.9704687206042611,0.0049398561429162,0.0,0.0,897.3624824999272,32.89035222432555,2217.0,51.823877563477296,200598.06666666668,13080.813290938027,0.0,0.0,0.0026172888450851,0.000129305312452,2.300342300000401,0.1768435791273614,8793.5703125,,0.0,0.0,150.0
150,100.0,teen,15,2064.0666666666666,97.9055424278689,5117.666666666667,179.5942516844435,6999.0,0.0,28319.4,768.8417819774662,88508.6,1423.0613278622754,80267.4,2155.0538872944358,90.68002028833108,1.4576880084966748,0.1550001005521943,0.0013037870010821,0.1091651271622472,0.0016473617040908,0.0009520216543441,0.0004101949842476,436.9721044256306,3.200818311687565,994.0,10.690449676496977,735221.8666666667,13062.31090836023,797452.6666666666,14569.36726083025,1.052922377595678,0.0304169480578662,24.00058902857459,0.5324946575827879,5523.1484375,,635.8048761904762,18.204599999998937,150.0
50,150.0,apteen,15,427.06666666666666,53.02218762888213,1955.0,421.3990304416265,6999.0,0.0,8546.2,1301.6173016674293,17950.6,2295.6365690463413,13732.933333333332,2745.46185203007,75.85308630167474,6.233396387958327,0.1636955824735651,0.0021287659934986,0.1006582125104839,0.0081558655172508,0.007522553637039,0.0035278670296508,153.6205419611179,20.076558005184165,552.6666666666666,43.73077809027588,135268.8,17407.718609037445,108925.06666666668,17347.595545479027,0.1680907642840626,0.0245793770223226,3.5590855142883293,0.4563164579494267,4731.34375,,25.56821904761905,4.119495000705276,22.22222222222222
50,150.0,dqn,0,453.53333333333336,187.1232850543294,1174.6,82.62808239333647,1341.2,97.30085890092204,1920.2,300.33509856254136,55582.2,3459.122869828626,40211.6,6855.953302474741,72.00776824839316,9.15500435643794,1.000720713943756,6.704176799866018e-05,0.7205951528732525,0.0916033355122488,0.0,0.0,447.374752913584,12.370654661349308,809.3333333333334,26.95675549220764,55542.333333333336,3459.240702537949,3820.0,273.08135888674013,0.3831053241013955,0.0376984268756893,1.7799335500042486,0.1397868937627105,1039.033203125,,1993.0544384974737,121.06692386642376,22.22222222222222
